osm_id,h3level9,lat,lon,name,alt_names,name_en,name_bn,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
1623159389.0,893cf3769b3ffff,22.6426168,90.1990344,ঝালকাঠী,"['ঝালকাঠী', 'Jhalokati', 'Jhalokathi']","Jhalakathi, Jhalokathi, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠী, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,locality,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
589256960.0,893cf37521bffff,22.5001467,90.090432,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Rajapur Sbdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, রাজাপুর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",রাজাপুর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Rajapur,Galua,21f75d49f8b8be589c565ddc3d6b49bc
340457685.0,893cf30cb6bffff,22.656582159983035,90.0998538600027,হাজী আব্দুল মতিন সড়ক,['Hazi Abdul Matin Road'],"Haji Abdul Matin Road, Hazi Abdul Matin Road, Kawkhali Subdistrict, Pirojpur District, Barishal Division, Bangladesh","হাজী আব্দুল মতিন সড়ক, কাউখালী উপজেলা, পিরোজপুর জেলা, বরিশাল বিভাগ, বাংলাদেশ",কাউখালী উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Sekherhat,a952a74f3aa318a206e0138191e2782a
340457685.0,893cf30cb6bffff,22.656582159983035,90.0998538600027,হাজী আব্দুল মতিন সড়ক,['Hazi Abdul Matin Road'],"Haji Abdul Matin Road, Hazi Abdul Matin Road, Kawkhali Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","হাজী আব্দুল মতিন সড়ক, কাউখালী উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",কাউখালী উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Sekherhat,a952a74f3aa318a206e0138191e2782a
5784801953.0,893cf32b4a7ffff,22.6490401,90.2308223,,['Jhalokathi PBS Rest House'],"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['guest_house'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Bharabpasha,1c1709f63d7dcc8513d43d7a8d4bba1b
5784801954.0,893cf32b4a7ffff,22.6492243,90.2310768,,['Jhalokathi PBS'],"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['government'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Bharabpasha,1c1709f63d7dcc8513d43d7a8d4bba1b
8066480254.0,893cf32a25bffff,22.6443197,90.2629467,,,"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Magar,1c3399cc069dcd71e06d4c8cae6516df
8066511825.0,893cf32b187ffff,22.6398075,90.2651725,,,"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Paurashava,3a3f597913f4cf3992a407392a7df471
8505682220.0,893cf32b4cbffff,22.6369745,90.2136985,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['ferry_terminal'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Ponabalia,7de2ae2876fd99b5a7a94dff479ca9a3
8515692726.0,893cf338a73ffff,22.7000687,90.2428971,মানপাশা বাজার,['Manpasa Bazar'],"Manpasha Bazar, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","মানপাশা বাজার, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['marketplace'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Binoykati,3cda5cf1903685d5c4d4533a3b48bb2a
9692896257.0,893cf32b1abffff,22.6341367,90.2698804,Nalchithi Upazila Health Complex,,"Nalchithi Upazila Health Complex, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নালচিথী উপজিলা স্বাস্থ্য কমপ্লেক্স, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Paurashava,3a3f597913f4cf3992a407392a7df471
9930274209.0,893cf32b1afffff,22.6370345,90.2707586,Nalchity Merchants Govt. High School,,"Nalchity Merchants Govt. High School, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নালচিটি বণিক সরকার।উচ্চ বিদ্যালয, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Paurashava,3a3f597913f4cf3992a407392a7df471
482589602.0,893cf3769b3ffff,22.6424197,90.20077135,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
482589735.0,893cf3769b3ffff,22.64188154,90.20081649,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['lawyer'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
482590107.0,893cf3769b3ffff,22.64199114,90.20002764,ঝালকাঠি ডিসি অফিস,['Jhalokati DC Office'],"Jhalakathi DC Office, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি ডিসি অফিস, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['government'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
514201598.0,893cf32b4d3ffff,22.64243411,90.21111387,Jhalokathi Inter-District Bus Terminal,['ঝালকাঠী আন্তঃজেলা বাস টার্মিনাল'],"Jhalokathi Inter-District Bus Terminal, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালোকাথি আন্তঃ জেলা বাস টার্মিনাল, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['bus_station'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
514279238.0,893cf3769b3ffff,22.64196779,90.20134834,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['courthouse'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
835633793.0,893cf3769bbffff,22.64006154,90.2007172,ঝালকাঠি সরকারি মহিলা কলেজ,"[""Jhalokati Govt Women's College""]","Jhalakathi Government Women's College, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সরকারি মহিলা কলেজ, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['college'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
835785877.0,893cf3769bbffff,22.63950396,90.20090027,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
835785881.0,893cf3769b3ffff,22.64141087,90.20028815,Abdul Wahab Gazi Shishu Bidyalaya,,"Abdul Wahab Gazi Shishu Bidyalaya, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","আবদুল ওয়াহাব গাজী শিশু বিডালয়, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
835799587.0,893cf3769a7ffff,22.642894,90.20672691,সুগন্ধা পৌর আদর্শ মাধ্যমিক বালিকা বিদ্যালয়,"[""Shugandha Pouro Adarsha Girls' High School""]","Sugandha Municipal Ideal Secondary Girls School, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","সুগন্ধা পৌর আদর্শ মাধ্যমিক বালিকা বিদ্যালয়, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
835799588.0,893cf339a6bffff,22.64405869,90.20624989,ঝালকাঠি সদর হাসপাতাল,['Jhalokati General Hospital'],"Jhalakathi Sadar Hospital, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর হাসপাতাল, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
835900110.0,893cf3769b3ffff,22.64144619,90.20109108,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['memorial'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
865976230.0,893cf32b4bbffff,22.64616355,90.22363695,,,"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['gate'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Bharabpasha,1c1709f63d7dcc8513d43d7a8d4bba1b
916860703.0,893cf338a73ffff,22.7005737,90.24226166,,,"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Binoykati,3cda5cf1903685d5c4d4533a3b48bb2a
995059012.0,893cf32b4d7ffff,22.64321746,90.21272934,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['school'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
995059013.0,893cf32b4d7ffff,22.64351817,90.21299967,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['educational_institution'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
995059014.0,893cf32b4d7ffff,22.64328212,90.21319806,,,"Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['place_of_worship_muslim'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
1064649305.0,893cf374d8fffff,22.60228072,90.20808367,শিব বাড়ি মন্দির,,"Shiva House Temple, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","শিব বাড়ি মন্দির, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['place_of_worship'],[],Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Ponabalia,7de2ae2876fd99b5a7a94dff479ca9a3
1083605778.0,893cf32b1afffff,22.63706925,90.27192522,,,"Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,local_admin,boundaries,['government'],[],Bangladesh,Barisal,Jhalokati,Nalchity,Paurashava,3a3f597913f4cf3992a407392a7df471
887685427.0,893cf32806fffff,22.612365868618188,90.31527243938602,Shimultala-Dargabari road,,"Shimultala-Dargabari road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","শিমুলতালা-দারগাবারি রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Siddhakati,48e4584bab776222de1666c2dac9d09a
865424873.0,893cf32b1abffff,22.63504974263421,90.26753058219175,Nalchity Jhalakathi Road,,"Nalchity Jhalakathi Road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নালচিটি ঝালাকাথি রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Paurashava,3a3f597913f4cf3992a407392a7df471
1040188612.0,893cf33816fffff,22.72710796861696,90.21059778021731,নবগ্রাম সড়ক,"['নবগ্রাম সড়ক', 'Nabogram Road']","Nabagram Road, Nabogram Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নবগ্রাম সড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Nabagram,3ba15c3b9882fc25eea10f895175c0d5
687726254.0,893cf32a143ffff,22.675292,90.29490015,Gazi Bari Road,,"Gazi Bari Road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","গাজী বারী রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Magar,1c3399cc069dcd71e06d4c8cae6516df
687726253.0,893cf32a143ffff,22.6751825,90.2948447,Gazi Bari Road,,"Gazi Bari Road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","গাজী বারী রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Magar,1c3399cc069dcd71e06d4c8cae6516df
331765742.0,893cf339a63ffff,22.6491483,90.20736185,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Paurashava,f90ac51d5dcf0154ce16ddaccaa928cd
513966204.0,893cf338857ffff,22.72523571334636,90.24206587577122,নবগ্রাম সড়ক,"['নবগ্রাম সড়ক', 'Nabogram Road']","Nabagram Road, Nabogram Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নবগ্রাম সড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Binoykati,3cda5cf1903685d5c4d4533a3b48bb2a
331439765.0,893cf33816bffff,22.728168,90.2086871,Nabagram Bridge,,"Nabagram Bridge, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নাবাগ্রাম ব্রিজ, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Nabagram,3ba15c3b9882fc25eea10f895175c0d5
865387125.0,893cf32b013ffff,22.62786650960047,90.23756652013746,Nalchity Jhalakathi Road,,"Nalchity Jhalakathi Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নালচিটি ঝালাকাথি রোড, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Kulkati,688336b55e624ee520604d2a705cc68d
865387125.0,893cf32b013ffff,22.62786650960047,90.23756652013746,Nalchity Jhalakathi Road,,"Nalchity Jhalakathi Road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নালচিটি ঝালাকাথি রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Kulkati,688336b55e624ee520604d2a705cc68d
887685446.0,893cf328053ffff,22.6176505,90.2979356,Shimultala-Dargabari road,,"Shimultala-Dargabari road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","শিমুলতালা-দারগাবারি রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Siddhakati,48e4584bab776222de1666c2dac9d09a
1047363686.0,893cf33816bffff,22.72846405,90.20815205,Nobogram-Banaripara Road,,"Nobogram-Banaripara Road, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নোবোগ্রাম-বনরিপারা রোড, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Nabagram,3ba15c3b9882fc25eea10f895175c0d5
331765741.0,893cf32b413ffff,22.64297606857941,90.21925629049498,সুতালরি সেতু,"['সুতালরি সেতু', 'Sutalori Bridge']","Sutalri Bridge, Sutalori Bridge, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","সুতালরি সেতু, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Bharabpasha,1c1709f63d7dcc8513d43d7a8d4bba1b
331765741.0,893cf32b413ffff,22.64297606857941,90.21925629049498,সুতালরি সেতু,"['সুতালরি সেতু', 'Sutalori Bridge']","Sutalri Bridge, Sutalori Bridge, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","সুতালরি সেতু, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Bharabpasha,1c1709f63d7dcc8513d43d7a8d4bba1b
331765744.0,893cf32a05bffff,22.66683343055105,90.2676639038086,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Magar,1c3399cc069dcd71e06d4c8cae6516df
687726252.0,893cf32a143ffff,22.674508251448785,90.2948945644806,Gazi Bari Road,,"Gazi Bari Road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","গাজী বারী রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Magar,1c3399cc069dcd71e06d4c8cae6516df
865399926.0,893cf32b1afffff,22.636762934955723,90.27087881328325,Nalchity Jhalakathi Road,,"Nalchity Jhalakathi Road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নালচিটি ঝালাকাথি রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Paurashava,3a3f597913f4cf3992a407392a7df471
331765743.0,893cf32b49bffff,22.64642279573679,90.21405095853828,বরিশাল-পিরোজপুর মহাসড়ক,"['বরিশাল-পিরোজপুর মহাসড়ক', 'Barisal-Pirojpur Highway']","Barisal-Pirojpur highway, Barisal-Pirojpur Highway, Jhalakathi Sadar Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","বরিশাল-পিরোজপুর মহাসড়ক, ঝালকাঠি সদর উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",ঝালকাঠি সদর উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,JhalokatiSadar,Basanda,bc79797bec443f30b84d9a954c8d9518
687726251.0,893cf32a14bffff,22.67354275,90.2949191,Gazi Bari Road,,"Gazi Bari Road, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","গাজী বারী রোড, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,street,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Magar,1c3399cc069dcd71e06d4c8cae6516df
3600634751.0,893cf32b1abffff,22.6347382,90.2703307,নলছিটি,['Nalchity'],"Nalchiti, Nalchity, Nalchity Subdistrict, Jhalokathi District, Barishal Division, Bangladesh","নলছিটি, নলছিটি উপজেলা, ঝালকাঠি জেলা, বরিশাল বিভাগ, বাংলাদেশ",নলছিটি উপজেলা,বাংলাদেশ,বরিশাল বিভাগ,locality,,,,Bangladesh,Barisal,Jhalokati,Nalchity,Paurashava,3a3f597913f4cf3992a407392a7df471
