,osm_id,h3level9,lat,lon,name,name_en,name_bn,need_translate_en2bn,need_translate_bn2en,alt_names,local_admin_name,admin0_name,admin2_name,addr_level,poi_addr_match,poi_class,poi_keywords,country,division,district,thana,union,region_hash
3324,791193892,893cc6cea77ffff,23.051924610799794,90.76958918382724,MP Road 1,"MP Road 1, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",MP Road 1,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3499,790654538,893cc6cea17ffff,23.058264424274785,90.76485272943415,charapata-raipur road,"charapata-raipur road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","চরপাতা-রায়পুর রোড, লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ","charapata-raipur road, ",,['চরপাতা-রায়পুর রোড'],Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3578,791196139,893cc6cea07ffff,23.056999572149937,90.770010532434,Amin bazar -main road,"Amin bazar -main road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Amin bazar -main road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3737,792443601,893cc6cebcbffff,23.0587628937771,90.7776867098827,East charpata,"East charpata, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",East charpata,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3783,792791811,893cc6cebc3ffff,23.06481837938198,90.78044886143293,Sunamganj road,"Sunamganj road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Sunamganj road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
3836,792792923,893cc6ceb03ffff,23.06323603154704,90.78911178155172,malibari road,"malibari road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",malibari road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,Keroa,6b6d585349c2d137e19b93f1f80753c9
4136,853869145,893cc6cea9bffff,23.06192149178048,90.75733505752349,maler bari Road,"maler bari Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",maler bari Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
4139,853869145,893cc6cea9bffff,23.06192149178048,90.75733505752349,maler bari Road,"maler bari Road, Faridganj Upazila, Chattogram Division, Bangladesh","ফরিদগঞ্জ উপজেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",maler bari Road,,,ফরিদগঞ্জ উপজেলা,বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
4141,853869145,893cc6cea9bffff,23.06192149178048,90.75733505752349,maler bari Road,"maler bari Road, Raipur Lakshmipur, Chandpur District, Chattogram Division, Bangladesh","চাঁদপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",maler bari Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
4201,792089576,893cc6ceb5bffff,23.05632032973385,90.78021054383503,mali bari bazar Road,"mali bari bazar Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",mali bari bazar Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
4253,773575837,893cc6cc137ffff,23.036343894543904,90.76984742392759,Lakshmipur-Raipur Road,"Lakshmipur-Raipur Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Lakshmipur-Raipur Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,RoypurPaurashava,05dfe696bf5b55811b3bd102856a332a
4285,401951337,893cc6cdd03ffff,22.996728132489782,90.76962984389898,Lakshmipur-Raipur Road,"Lakshmipur-Raipur Road, Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Lakshmipur-Raipur Road,,,Lakshmipur,বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,Sonapur,3570150eb6a2ec7eec370ebb39e6cc85
4288,401951337,893cc6cdd03ffff,22.996728132489782,90.76962984389898,Lakshmipur-Raipur Road,"Lakshmipur-Raipur Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Lakshmipur-Raipur Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,Sonapur,3570150eb6a2ec7eec370ebb39e6cc85
4335,791204904,893cc6cea8bffff,23.059135867724933,90.76015423222873,maler bari Road,"maler bari Road, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",maler bari Road,,,Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,street,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,CharPata,e27713ed19f943a8c60f68c7562d562c
4357,2481963952,893cc6cc137ffff,23.038394,90.7680682,রায়পুর,"Raypur, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","রায়পুর, লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,"রায়পুর, ","['রায়পুর', 'Raypur']",Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,locality,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,RoypurPaurashava,05dfe696bf5b55811b3bd102856a332a
4621,5952117403,893cc64201bffff,22.8167782,90.7835939,মতির হাট,"Motirhat Ghat, Lakshmipur District, Chattogram Division, Bangladesh","মতির হাট, লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,"মতির হাট, ","['মতির হাট', 'Motirhat Ghat']",,বাংলাদেশ,চট্টগ্রাম বিভাগ,admin2,,,,Bangladesh,Chittagong,Lakshmipur,LakshmipurSadar,CharRamaniMohan,9c59d875fe4dfd92d55d0065a69fed48
4702,8894209634,893cc6cc50bffff,23.0459913,90.7387312,মুরারিরটেক,"Murarir Tek, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","মুরারিরটেক, লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,"মুরারিরটেক, ",['Murarir Tek'],Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,locality,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,Royipur,47316b5646c3913fbaef5771d19e5565
19,8894209639,893cc6ceb83ffff,23.0714764,90.7837791,নলগোড়া,"Nalgora, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","নলগোড়া, লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,"নলগোড়া, ",['Nalgora'],Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,locality,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,Keroa,6b6d585349c2d137e19b93f1f80753c9
73,5952117387,893cc642003ffff,22.8170699,90.7868528,,"Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,,['Motirhat'],,বাংলাদেশ,চট্টগ্রাম বিভাগ,admin2,,,,Bangladesh,Chittagong,Lakshmipur,Kamalnagar,CharLawrence,cf8d280c964f7766d78cd54267587f30
233,8894209635,893cc6ce23bffff,23.0579703,90.7050891,চর চুন্না,"Char Channa, Raipur Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","চর চুন্না, লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,"চর চুন্না, ",['Char Channa'],Raipur (Lakshmipur),বাংলাদেশ,চট্টগ্রাম বিভাগ,locality,,,,Bangladesh,Chittagong,Lakshmipur,Roypur,SouthCharAbabil,5411b72e709da116d84a947800b50c8f
4624,2343344193,893cc6544c3ffff,22.9344195,90.8326514,Lakshmipur Upazila Health Complex,"Lakshmipur Upazila Health Complex, Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ","Lakshmipur Upazila Health Complex, ",,,Lakshmipur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['hospital'],[],Bangladesh,Chittagong,Lakshmipur,LakshmipurSadar,Laharkandi,9b5edcd52ed91dd07d03b96338b16341
4632,2424123168,893cc654483ffff,22.9416364,90.8385771,লক্ষ্মীপুর সার্কিট হাউস,"Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর সার্কিট হাউস, লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,"লক্ষ্মীপুর সার্কিট হাউস, ",['Lakshmipur Circuit House'],Lakshmipur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['guest_house'],[],Bangladesh,Chittagong,Lakshmipur,LakshmipurSadar,LakshmipurPaurashava,c92c5608c02f733aae13dfbe2591b637
4652,3215705057,893cc6545c3ffff,22.942482,90.8575974,GreenLeaf Filling Station,"GreenLeaf Filling Station, Lakshmipur, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ","GreenLeaf Filling Station, ",,,Lakshmipur,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['fuel'],[],Bangladesh,Chittagong,Lakshmipur,LakshmipurSadar,Laharkandi,9b5edcd52ed91dd07d03b96338b16341
4666,4023670922,893cc61a243ffff,23.097915,90.8638747,Ramgonj Bus Stop,"Ramgonj Bus Stop, Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Ramgonj Bus Stop,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
4668,4073099280,893cc61a2d7ffff,23.107212,90.8594724,Al-Arafa,"Al-Arafa, Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",Al-Arafa,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,street,boundaries,['bus_stop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
4673,4073107670,893cc61a2d3ffff,23.1069652,90.857936,,"Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bookshop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
4676,4073107671,893cc61a2d3ffff,23.106956,90.8579329,,"Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bookshop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
4679,4073107672,893cc61a2d3ffff,23.1069475,90.8579306,,"Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bookshop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
4683,4073107673,893cc61a2d3ffff,23.1069369,90.8579275,,"Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bookshop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
4686,4073107674,893cc61a2d3ffff,23.1069263,90.8579229,,"Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bookshop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
4689,4073107675,893cc61a2d3ffff,23.1069121,90.8579221,,"Ramganj, Lakshmipur District, Chattogram Division, Bangladesh","লক্ষ্মীপুর জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",,,,Ramganj,বাংলাদেশ,চট্টগ্রাম বিভাগ,local_admin,boundaries,['bookshop'],[],Bangladesh,Chittagong,Lakshmipur,Ramganj,RamganjPaurashava,1247bc1eec5711d089838ad181e27891
